RowID,SmallDate,Min,Max,Race
6343,"04/30",154,300,"Winter"
6344,"05/01",155,300,"Winter"
6345,"05/02",156,300,"Winter"
6346,"05/03",158,300,"Winter"
6347,"05/04",159,300,"Winter"
6348,"05/05",160,300,"Winter"
6349,"05/06",162,300,"Winter"
6350,"05/07",163,300,"Winter"
6351,"05/08",164,300,"Winter"
6352,"05/09",166,300,"Winter"
6353,"05/10",167,300,"Winter"
6354,"05/11",168,300,"Winter"
6355,"05/12",170,300,"Winter"
6356,"05/13",171,300,"Winter"
6357,"05/14",172,300,"Winter"
6358,"05/15",174,300,"Winter"
6359,"05/16",175,300,"Winter"
6360,"05/17",177,300,"Winter"
6361,"05/18",178,300,"Winter"
6362,"05/19",180,300,"Winter"
6363,"05/20",181,300,"Winter"
6364,"05/21",183,300,"Winter"
6365,"05/22",184,300,"Winter"
6366,"05/23",186,300,"Winter"
6367,"05/24",187,300,"Winter"
6368,"05/25",189,300,"Winter"
6369,"05/26",190,300,"Winter"
6370,"05/27",192,300,"Winter"
6371,"05/28",193,300,"Winter"
6372,"05/29",195,300,"Winter"
6373,"05/30",196,300,"Winter"
6374,"05/31",198,300,"Winter"
6375,"06/01",200,300,"Winter"
6376,"06/02",201,300,"Winter"
6377,"06/03",203,300,"Winter"
6378,"06/04",205,300,"Winter"
6379,"06/05",206,300,"Winter"
6380,"06/06",208,300,"Winter"
6381,"06/07",210,300,"Winter"
6382,"06/08",211,300,"Winter"
6383,"06/09",213,300,"Winter"
6384,"06/10",215,300,"Winter"
6385,"06/11",217,300,"Winter"
6386,"06/12",218,300,"Winter"
6387,"06/13",220,300,"Winter"
6388,"06/14",222,300,"Winter"
6389,"06/15",224,300,"Winter"
6390,"06/16",226,300,"Winter"
6391,"06/17",228,300,"Winter"
6392,"06/18",229,300,"Winter"
6393,"06/19",231,300,"Winter"
6394,"06/20",233,300,"Winter"
6395,"06/21",235,300,"Winter"
6396,"06/22",237,300,"Winter"
6397,"06/23",239,300,"Winter"
6398,"06/24",241,300,"Winter"
6399,"06/25",243,300,"Winter"
6400,"06/26",245,300,"Winter"
6401,"06/27",247,300,"Winter"
6402,"06/28",249,300,"Winter"
6403,"06/29",251,300,"Winter"
6404,"06/30",253,300,"Winter"
6405,"07/01",255,300,"Winter"
6406,"07/02",257,300,"Winter"
6407,"07/03",259,300,"Winter"
6408,"07/04",261,300,"Winter"
6409,"07/05",263,300,"Winter"
6410,"07/06",266,300,"Winter"
6411,"07/07",268,300,"Winter"
6412,"07/08",270,300,"Winter"
6413,"07/09",272,300,"Winter"
6414,"07/10",274,300,"Winter"
6415,"07/11",277,300,"Winter"
6416,"07/12",279,300,"Winter"
6417,"07/13",281,300,"Winter"
6418,"07/14",284,300,"Winter"
6419,"07/15",286,300,"Winter"
6420,"07/16",288,300,"Winter"
6421,"07/17",291,300,"Winter"
6422,"07/18",293,300,"Winter"
6423,"07/19",295,300,"Winter"
6424,"07/20",298,300,"Winter"
6955,"01/01",41,57,"Spring"
6956,"01/02",41,58,"Spring"
6957,"01/03",41,58,"Spring"
6958,"01/04",41,59,"Spring"
6959,"01/05",42,59,"Spring"
6960,"01/06",42,60,"Spring"
6961,"01/07",42,60,"Spring"
6962,"01/08",43,61,"Spring"
6963,"01/09",43,61,"Spring"
6964,"01/10",43,62,"Spring"
6965,"01/11",43,62,"Spring"
6966,"01/12",44,63,"Spring"
6967,"01/13",44,63,"Spring"
6968,"01/14",44,64,"Spring"
6969,"01/15",45,64,"Spring"
6970,"01/16",45,65,"Spring"
6971,"01/17",45,65,"Spring"
6972,"01/18",45,66,"Spring"
6973,"01/19",46,67,"Spring"
6974,"01/20",46,67,"Spring"
6975,"01/21",46,68,"Spring"
6976,"01/22",47,68,"Spring"
6977,"01/23",47,69,"Spring"
6978,"01/24",47,69,"Spring"
6979,"01/25",48,70,"Spring"
6980,"01/26",48,70,"Spring"
6981,"01/27",48,71,"Spring"
6982,"01/28",49,72,"Spring"
6983,"01/29",49,72,"Spring"
6984,"01/30",49,73,"Spring"
6985,"01/31",50,73,"Spring"
6986,"02/01",50,74,"Spring"
6987,"02/02",50,75,"Spring"
6988,"02/03",50,75,"Spring"
6989,"02/04",51,76,"Spring"
6990,"02/05",51,77,"Spring"
6991,"02/06",51,77,"Spring"
6992,"02/07",52,78,"Spring"
6993,"02/08",52,78,"Spring"
6994,"02/09",53,79,"Spring"
6995,"02/10",53,80,"Spring"
6996,"02/11",53,80,"Spring"
6997,"02/12",54,81,"Spring"
6998,"02/13",54,82,"Spring"
6999,"02/14",54,82,"Spring"
7000,"02/15",55,83,"Spring"
7001,"02/16",55,84,"Spring"
7002,"02/17",55,85,"Spring"
7003,"02/18",56,85,"Spring"
7004,"02/19",56,86,"Spring"
7005,"02/20",56,87,"Spring"
7006,"02/21",57,87,"Spring"
7007,"02/22",57,88,"Spring"
7008,"02/23",58,89,"Spring"
7009,"02/24",58,90,"Spring"
7010,"02/25",58,90,"Spring"
7011,"02/26",59,91,"Spring"
7012,"02/27",59,92,"Spring"
7013,"02/28",59,93,"Spring"
7014,"02/29",59,93,"Spring"
7015,"03/01",60,93,"Spring"
7016,"03/02",60,94,"Spring"
7017,"03/03",61,95,"Spring"
7018,"03/04",61,96,"Spring"
7019,"03/05",61,96,"Spring"
7020,"03/06",62,97,"Spring"
7021,"03/07",62,98,"Spring"
7022,"03/08",63,99,"Spring"
7023,"03/09",63,100,"Spring"
7024,"03/10",64,100,"Spring"
7025,"03/11",64,101,"Spring"
7026,"03/12",64,102,"Spring"
7027,"03/13",65,103,"Spring"
7028,"03/14",65,104,"Spring"
7029,"03/15",66,105,"Spring"
7030,"03/16",66,106,"Spring"
7031,"03/17",67,106,"Spring"
7032,"03/18",67,107,"Spring"
7033,"03/19",67,108,"Spring"
7034,"03/20",68,109,"Spring"
7035,"03/21",68,110,"Spring"
7036,"03/22",69,111,"Spring"
7037,"03/23",69,112,"Spring"
7038,"03/24",70,113,"Spring"
7039,"03/25",70,114,"Spring"
7040,"03/26",71,115,"Spring"
7041,"03/27",71,116,"Spring"
7042,"03/28",72,117,"Spring"
7043,"03/29",72,117,"Spring"
7044,"03/30",72,118,"Spring"
7045,"03/31",73,119,"Spring"
7240,"10/12",0,29,"Spring"
7241,"10/13",0,29,"Spring"
7242,"10/14",0,30,"Spring"
7243,"10/15",0,30,"Spring"
7244,"10/16",0,30,"Spring"
7245,"10/17",0,30,"Spring"
7246,"10/18",0,31,"Spring"
7247,"10/19",0,31,"Spring"
7248,"10/20",0,31,"Spring"
7249,"10/21",0,31,"Spring"
7250,"10/22",0,32,"Spring"
7251,"10/23",0,32,"Spring"
7252,"10/24",0,32,"Spring"
7253,"10/25",0,32,"Spring"
7254,"10/26",0,33,"Spring"
7255,"10/27",0,33,"Spring"
7256,"10/28",0,33,"Spring"
7257,"10/29",0,34,"Spring"
7258,"10/30",0,34,"Spring"
7259,"10/31",0,34,"Spring"
7260,"11/01",0,34,"Spring"
7261,"11/02",0,35,"Spring"
7262,"11/03",0,35,"Spring"
7263,"11/04",0,35,"Spring"
7264,"11/05",0,36,"Spring"
7265,"11/06",0,36,"Spring"
7266,"11/07",0,36,"Spring"
7267,"11/08",0,37,"Spring"
7268,"11/09",0,37,"Spring"
7269,"11/10",0,37,"Spring"
7270,"11/11",0,37,"Spring"
7271,"11/12",0,38,"Spring"
7272,"11/13",0,38,"Spring"
7273,"11/14",0,38,"Spring"
7274,"11/15",0,39,"Spring"
7275,"11/16",0,39,"Spring"
7276,"11/17",0,39,"Spring"
7277,"11/18",0,40,"Spring"
7278,"11/19",0,40,"Spring"
7279,"11/20",0,40,"Spring"
7280,"11/21",0,41,"Spring"
7281,"11/22",0,41,"Spring"
7282,"11/23",0,41,"Spring"
7283,"11/24",0,42,"Spring"
7284,"11/25",0,42,"Spring"
7285,"11/26",0,42,"Spring"
7286,"11/27",0,43,"Spring"
7287,"11/28",0,43,"Spring"
7288,"11/29",0,44,"Spring"
7289,"11/30",0,44,"Spring"
7290,"12/01",33,44,"Spring"
7291,"12/02",33,45,"Spring"
7292,"12/03",34,45,"Spring"
7293,"12/04",34,45,"Spring"
7294,"12/05",34,46,"Spring"
7295,"12/06",34,46,"Spring"
7296,"12/07",34,47,"Spring"
7297,"12/08",35,47,"Spring"
7298,"12/09",35,47,"Spring"
7299,"12/10",35,48,"Spring"
7300,"12/11",35,48,"Spring"
7301,"12/12",36,49,"Spring"
7302,"12/13",36,49,"Spring"
7303,"12/14",36,49,"Spring"
7304,"12/15",36,50,"Spring"
7305,"12/16",37,50,"Spring"
7306,"12/17",37,51,"Spring"
7307,"12/18",37,51,"Spring"
7308,"12/19",37,51,"Spring"
7309,"12/20",38,52,"Spring"
7310,"12/21",38,52,"Spring"
7311,"12/22",38,53,"Spring"
7312,"12/23",38,53,"Spring"
7313,"12/24",39,54,"Spring"
7314,"12/25",39,54,"Spring"
7315,"12/26",39,55,"Spring"
7316,"12/27",39,55,"Spring"
7317,"12/28",40,55,"Spring"
7318,"12/29",40,56,"Spring"
7319,"12/30",40,56,"Spring"
7320,"12/31",40,57,"Spring"
7412,"04/01",73,120,"Spring"
7413,"04/02",74,121,"Spring"
7414,"04/03",74,122,"Spring"
7415,"04/04",75,123,"Spring"
7416,"04/05",75,124,"Spring"
7417,"04/06",76,125,"Spring"
7418,"04/07",76,127,"Spring"
7419,"04/08",77,128,"Spring"
7420,"04/09",77,129,"Spring"
7421,"04/10",78,130,"Spring"
7422,"04/11",78,131,"Spring"
7423,"04/12",79,132,"Spring"
7424,"04/13",79,133,"Spring"
7425,"04/14",80,134,"Spring"
7426,"04/15",80,135,"Spring"
7427,"04/16",81,136,"Spring"
7428,"04/17",82,137,"Spring"
7429,"04/18",82,138,"Spring"
7430,"04/19",83,140,"Spring"
7431,"04/20",83,141,"Spring"
7432,"04/21",84,142,"Spring"
7433,"04/22",84,143,"Spring"
7434,"04/23",85,144,"Spring"
7435,"04/24",85,145,"Spring"
7436,"04/25",86,147,"Spring"
7437,"04/26",87,148,"Spring"
7438,"04/27",87,149,"Spring"
7439,"04/28",88,150,"Spring"
7440,"04/29",88,152,"Spring"
7441,"04/30",89,153,"Spring"
7442,"05/01",89,154,"Spring"
7443,"05/02",90,155,"Spring"
7444,"05/03",91,157,"Spring"
7445,"05/04",91,158,"Spring"
7446,"05/05",92,159,"Spring"
7447,"05/06",92,161,"Spring"
7448,"05/07",93,162,"Spring"
7449,"05/08",94,163,"Spring"
7450,"05/09",94,165,"Spring"
7451,"05/10",95,166,"Spring"
7452,"05/11",95,167,"Spring"
7453,"05/12",96,169,"Spring"
7454,"05/13",97,170,"Spring"
7455,"05/14",97,171,"Spring"
7456,"05/15",98,173,"Spring"
7457,"05/16",99,174,"Spring"
7458,"05/17",99,176,"Spring"
7459,"05/18",100,177,"Spring"
7460,"05/19",101,179,"Spring"
7461,"05/20",101,180,"Spring"
7462,"05/21",102,182,"Spring"
7463,"05/22",103,183,"Spring"
7464,"05/23",103,185,"Spring"
7465,"05/24",104,186,"Spring"
7466,"05/25",105,188,"Spring"
7467,"05/26",105,189,"Spring"
7468,"05/27",106,191,"Spring"
7469,"05/28",107,192,"Spring"
7470,"05/29",107,194,"Spring"
7471,"05/30",108,195,"Spring"
7472,"05/31",109,197,"Spring"
7473,"06/01",110,199,"Spring"
7474,"06/02",110,200,"Spring"
7475,"06/03",111,202,"Spring"
7476,"06/04",112,204,"Spring"
7477,"06/05",112,205,"Spring"
7478,"06/06",113,207,"Spring"
7479,"06/07",114,209,"Spring"
7480,"06/08",115,210,"Spring"
7481,"06/09",115,212,"Spring"
7482,"06/10",116,214,"Spring"
7483,"06/11",117,216,"Spring"
7484,"06/12",118,217,"Spring"
7485,"06/13",119,219,"Spring"
7486,"06/14",119,221,"Spring"
7487,"06/15",120,223,"Spring"
7488,"06/16",121,225,"Spring"
7489,"06/17",122,227,"Spring"
7490,"06/18",123,228,"Spring"
7491,"06/19",123,230,"Spring"
7492,"06/20",124,232,"Spring"
7493,"06/21",125,234,"Spring"
7494,"06/22",126,236,"Spring"
7495,"06/23",127,238,"Spring"
7496,"06/24",127,240,"Spring"
7497,"06/25",128,242,"Spring"
7498,"06/26",129,244,"Spring"
7499,"06/27",130,246,"Spring"
7500,"06/28",131,248,"Spring"
7501,"06/29",132,250,"Spring"
7502,"06/30",133,252,"Spring"
7503,"07/01",133,254,"Spring"
7504,"07/02",134,256,"Spring"
7505,"07/03",135,258,"Spring"
7506,"07/04",136,260,"Spring"
7507,"07/05",137,262,"Spring"
7508,"07/06",138,265,"Spring"
7509,"07/07",139,267,"Spring"
7510,"07/08",140,269,"Spring"
7511,"07/09",141,271,"Spring"
7512,"07/10",142,273,"Spring"
7513,"07/11",143,276,"Spring"
7514,"07/12",143,278,"Spring"
7515,"07/13",144,280,"Spring"
7516,"07/14",145,283,"Spring"
7517,"07/15",146,285,"Spring"
7518,"07/16",147,287,"Spring"
7519,"07/17",148,290,"Spring"
7520,"07/18",149,292,"Spring"
7521,"07/19",150,294,"Spring"
7522,"07/20",151,297,"Spring"
7523,"07/21",152,300,"Spring"
7524,"07/22",153,300,"Spring"
7525,"07/23",154,300,"Spring"
7526,"07/24",155,300,"Spring"
7527,"07/25",156,300,"Spring"
7528,"07/26",157,300,"Spring"
7529,"07/27",158,300,"Spring"
7530,"07/28",159,300,"Spring"
7531,"07/29",160,300,"Spring"
7532,"07/30",161,300,"Spring"
7533,"07/31",163,300,"Spring"
7534,"08/01",164,300,"Spring"
7535,"08/02",165,300,"Spring"
7536,"08/03",166,300,"Spring"
7537,"08/04",167,300,"Spring"
7538,"08/05",168,300,"Spring"
7539,"08/06",169,300,"Spring"
7540,"08/07",170,300,"Spring"
7541,"08/08",171,300,"Spring"
7542,"08/09",172,300,"Spring"
7543,"08/10",174,300,"Spring"
7544,"08/11",175,300,"Spring"
7545,"08/12",176,300,"Spring"
7546,"08/13",177,300,"Spring"
7547,"08/14",178,300,"Spring"
7548,"08/15",179,300,"Spring"
7549,"08/16",181,300,"Spring"
7550,"08/17",182,300,"Spring"
7551,"08/18",183,300,"Spring"
7552,"08/19",184,300,"Spring"
7553,"08/20",185,300,"Spring"
7554,"08/21",187,300,"Spring"
7555,"08/22",188,300,"Spring"
7556,"08/23",189,300,"Spring"
7557,"08/24",190,300,"Spring"
7558,"08/25",192,300,"Spring"
7559,"08/26",193,300,"Spring"
7560,"08/27",194,300,"Spring"
7561,"08/28",195,300,"Spring"
7562,"08/29",197,300,"Spring"
7563,"08/30",198,300,"Spring"
7564,"08/31",199,300,"Spring"
7565,"09/01",201,300,"Spring"
7566,"09/02",202,300,"Spring"
7567,"09/03",203,300,"Spring"
7568,"09/04",205,300,"Spring"
7569,"09/05",206,300,"Spring"
7570,"09/06",207,300,"Spring"
7571,"09/07",209,300,"Spring"
7572,"09/08",210,300,"Spring"
7573,"09/09",211,300,"Spring"
7574,"09/10",213,300,"Spring"
7575,"09/11",214,300,"Spring"
7576,"09/12",216,300,"Spring"
7577,"09/13",217,300,"Spring"
7578,"09/14",218,300,"Spring"
7579,"09/15",220,300,"Spring"
7580,"09/16",221,300,"Spring"
7581,"09/17",223,300,"Spring"
7582,"09/18",224,300,"Spring"
7583,"09/19",226,300,"Spring"
7584,"09/20",227,300,"Spring"
7585,"09/21",229,300,"Spring"
7586,"09/22",230,300,"Spring"
7587,"09/23",232,300,"Spring"
7588,"09/24",233,300,"Spring"
7589,"09/25",235,300,"Spring"
7590,"09/26",236,300,"Spring"
7591,"09/27",238,300,"Spring"
7592,"09/28",239,300,"Spring"
7593,"09/29",241,300,"Spring"
7594,"09/30",243,300,"Spring"
7595,"10/01",244,300,"Spring"
7596,"10/02",246,300,"Spring"
7597,"10/03",247,300,"Spring"
7598,"10/04",249,300,"Spring"
7599,"10/05",251,300,"Spring"
7600,"10/06",252,300,"Spring"
7601,"10/07",254,300,"Spring"
7602,"10/08",256,300,"Spring"
7603,"10/09",257,300,"Spring"
7604,"10/10",259,300,"Spring"
7605,"10/11",261,300,"Spring"
7606,"10/12",262,300,"Spring"
7607,"10/13",264,300,"Spring"
7608,"10/14",266,300,"Spring"
7609,"10/15",268,300,"Spring"
7610,"10/16",269,300,"Spring"
7611,"10/17",270,300,"Spring"
